id,sex,age,bronze,silver,gold,platinum,paid,employed,number_people,income,married,tobacco,city,state,lat,lng
1389205,0,69,75.6,140.6,235.6,363.1,75.6,1,2,100000,1,1,Charleston,West Virginia,38.35016,-81.63895
1390206,1,79,71.35,133.85,226.35,350.1,133.85,1,1,300000,1,1,Annapolis,Maryland,38.97678,-76.49014
1391206,1,75,72.6,137.6,232.6,360.1,360.1,1,2,200000,1,1,Syracuse,New York,43.05028,-76.14738
1392206,1,68,75.6,140.6,235.6,363.1,140.6,1,2,200000,1,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1393206,1,64,67.35,125.85,212.35,328.1,125.85,1,1,200000,1,1,Washington,District of Columbia,38.89037,-77.03196
1394206,1,62,69.85,133.35,224.85,348.1,224.85,1,3,700000,1,1,Radford,Virginia,37.12069,-80.58996
1395206,1,77,76.85,144.35,241.85,373.1,144.35,1,3,700000,1,1,Mansfield,Ohio,40.75854,-82.51524
1396206,1,65,70.35,128.85,215.35,331.1,128.85,1,1,300000,1,1,Statesville,North Carolina,35.78588,-80.88898
1397206,1,75,75.6,140.6,235.6,363.1,140.6,1,2,200000,1,1,Cincinnati,Ohio,39.162,-84.45689
1398206,1,67,72.6,137.6,232.6,360.1,232.6,1,2,100000,1,1,Sorrento,Maine,44.47351,-68.18266
1399207,0,62,68.6,129.6,218.6,338.1,68.6,1,2,100000,1,1,New Haven,Connecticut,41.30762,-72.92462
1400208,1,71,75.6,140.6,235.6,363.1,140.6,1,2,400000,1,1,Aiken,South Carolina,33.56164,-81.72214
1401208,1,66,76.85,144.35,241.85,373.1,144.35,1,3,900000,0,1,Indianapolis,Indiana,39.76691,-86.14996
1402208,1,79,76.85,144.35,241.85,373.1,76.85,1,3,300000,1,1,Troy,Michigan,42.56237,-83.15442
1403208,1,64,67.35,125.85,212.35,328.1,125.85,1,1,200000,1,1,Utica,New York,43.09589,-75.24258
1404208,1,79,68.0,138.0,238.0,373.0,238.0,1,4,100000,1,1,Johnstown,Pennsylvania,40.32726,-78.91835
1405208,1,74,71.35,133.85,226.35,350.1,226.35,1,1,200000,1,1,Washington,District of Columbia,38.89037,-77.03196
1406208,1,77,78.1,148.1,248.1,383.1,148.1,1,4,300000,1,1,Paradise,Michigan,46.62731,-85.03737
1407208,1,70,64.25,126.75,219.25,343.0,126.75,0,1,300000,1,1,Cincinnati,Ohio,39.162,-84.45689
1408208,1,75,65.5,130.5,225.5,353.0,130.5,0,2,100000,1,1,Florence,South Carolina,34.19366,-79.7683
1409208,1,78,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Battle Creek,Michigan,42.31637,-85.18009
1410209,0,65,71.6,132.6,221.6,341.1,221.6,1,2,400000,1,1,Detroit,Michigan,42.33168,-83.048
1411209,0,73,71.35,133.85,226.35,350.1,226.35,1,1,300000,1,1,Poughkeepsie,New York,41.70671,-73.92937
1412209,0,76,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Clemson,South Carolina,34.68268,-82.84058
1413209,0,68,74.35,136.85,229.35,353.1,353.1,1,1,200000,0,1,Muncie,Indiana,40.19316,-85.38173
1414209,0,62,71.6,132.6,221.6,341.1,221.6,1,2,500000,1,1,Mount Pleasant,Michigan,43.59723,-84.76815
1415209,0,62,70.35,128.85,215.35,331.1,215.35,1,1,400000,1,1,Willoughby,Ohio,41.63957,-81.40685
1416209,0,73,73.85,141.35,238.85,370.1,141.35,1,3,300000,1,1,Richmond,Virginia,37.5407,-77.43365
1417209,0,63,62.75,126.25,217.75,341.0,62.75,1,3,200000,0,1,Bowling Green,Kentucky,36.99462,-86.44558
1418209,0,69,78.1,148.1,248.1,383.1,248.1,1,4,100000,0,1,Greensboro,North Carolina,36.06899,-79.7947
1419209,0,77,75.6,140.6,235.6,363.1,75.6,1,2,200000,1,1,Newark,Ohio,40.06021,-82.40426
1420210,1,68,71.35,133.85,226.35,350.1,133.85,0,1,200000,1,1,Ocean City,Maryland,38.335,-75.08436
1421210,1,78,76.85,144.35,241.85,373.1,144.35,1,3,200000,1,1,Evansville,Indiana,37.97708,-87.56405
1422210,1,68,74.35,136.85,229.35,353.1,353.1,1,1,200000,1,1,Raleigh,North Carolina,35.78551,-78.64267
1423210,1,67,72.6,137.6,232.6,360.1,137.6,1,2,200000,1,1,New York,New York,40.71455,-74.00714
1424210,1,74,76.85,144.35,241.85,373.1,144.35,1,3,300000,0,1,Williamsport,Pennsylvania,41.24094,-77.00141
1425210,1,74,72.6,137.6,232.6,360.1,137.6,1,2,100000,0,1,Washington,District of Columbia,38.89037,-77.03196
1426210,1,66,75.6,140.6,235.6,363.1,140.6,1,2,300000,1,1,Battle Creek,Michigan,42.31637,-85.18009
1427210,1,75,75.1,145.1,245.1,380.1,75.1,1,4,100000,1,1,Albany,New York,42.65155,-73.75521
1428210,1,75,74.35,136.85,229.35,353.1,229.35,1,1,400000,1,1,Wilkes Barre,Pennsylvania,41.24276,-75.87707
1429210,1,69,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Hartford,Connecticut,41.76349,-72.67402
1430212,1,78,64.25,126.75,219.25,343.0,219.25,1,1,200000,0,1,Valparaiso,Indiana,41.46776,-87.06138
1431212,1,78,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Raleigh,North Carolina,35.78551,-78.64267
1432212,1,78,76.85,144.35,241.85,373.1,76.85,1,3,200000,0,1,Detroit,Michigan,42.33168,-83.048
1433212,1,75,73.85,141.35,238.85,370.1,370.1,1,3,100000,1,1,Washington,District of Columbia,38.89037,-77.03196
1434212,1,71,75.6,140.6,235.6,363.1,235.6,1,2,100000,0,1,Louisville,Kentucky,38.25486,-85.7664
1435212,1,69,76.85,144.35,241.85,373.1,241.85,0,3,300000,1,1,Fayetteville,North Carolina,35.05534,-78.87727
1436212,1,67,74.35,136.85,229.35,353.1,74.35,1,1,100000,1,1,Columbus,Ohio,39.96199,-83.00275
1437212,1,78,72.6,137.6,232.6,360.1,72.6,1,2,200000,0,1,Harrisonburg,Virginia,38.45163,-78.8697
1438212,1,69,78.1,148.1,248.1,383.1,148.1,1,4,200000,1,1,Muncie,Indiana,40.19316,-85.38173
1439212,1,65,68.6,129.6,218.6,338.1,68.6,1,2,400000,1,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1440213,0,76,75.6,140.6,235.6,363.1,235.6,1,2,300000,1,1,Newark,Ohio,40.06021,-82.40426
1441213,0,65,67.35,125.85,212.35,328.1,212.35,1,1,300000,0,1,Norfolk,Virginia,36.84682,-76.28506
1442213,0,75,74.35,136.85,229.35,353.1,229.35,1,1,200000,1,1,London,Kentucky,37.12723,-84.08383
1443213,0,68,74.35,136.85,229.35,353.1,136.85,0,1,300000,1,1,Statesville,North Carolina,35.78588,-80.88898
1444213,0,78,74.35,136.85,229.35,353.1,74.35,0,1,300000,1,1,Canton,Ohio,40.79781,-81.37157
1445213,0,77,71.35,133.85,226.35,350.1,133.85,1,1,300000,1,1,Charlottesville,Virginia,38.03213,-78.47756
1446213,0,78,68.0,138.0,238.0,373.0,138.0,1,4,100000,1,1,Louisville,Kentucky,38.25486,-85.7664
1447213,0,77,73.85,141.35,238.85,370.1,73.85,1,3,100000,0,1,Poughkeepsie,New York,41.70671,-73.92937
1448213,0,66,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Charleston,South Carolina,32.78115,-79.9316
1449213,0,77,78.1,148.1,248.1,383.1,148.1,1,4,100000,1,1,Columbus,Indiana,39.2015,-85.91868
1450214,1,78,74.35,136.85,229.35,353.1,136.85,1,1,1000000,1,1,Lansing,Michigan,42.73194,-84.55225
1451214,1,63,67.35,125.85,212.35,328.1,212.35,1,1,100000,1,1,New York,New York,40.71455,-74.00714
1452214,1,66,78.1,148.1,248.1,383.1,248.1,1,4,100000,1,1,Williamsport,Pennsylvania,41.24094,-77.00141
1453214,1,61,67.35,125.85,212.35,328.1,212.35,1,1,100000,1,1,Wilmington,Delaware,39.74023,-75.55084
1454214,1,61,72.85,136.35,227.85,351.1,227.85,1,3,400000,1,1,Fayetteville,North Carolina,35.05534,-78.87727
1455214,1,69,90.35,152.85,245.35,369.1,90.35,1,1,100000,0,1,Akron,Ohio,41.08421,-81.51405
1456214,1,71,73.85,141.35,238.85,370.1,73.85,1,3,300000,1,1,Harrisonburg,Virginia,38.45163,-78.8697
1457214,1,72,74.35,136.85,229.35,353.1,353.1,1,1,200000,1,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1458214,1,72,72.6,137.6,232.6,360.1,232.6,1,2,100000,1,1,New York,New York,40.71455,-74.00714
1459214,1,66,61.25,123.75,216.25,340.0,123.75,1,1,100000,1,1,Washington,District of Columbia,38.89037,-77.03196
1460215,0,75,75.6,140.6,235.6,363.1,75.6,1,2,300000,0,1,Charleston,West Virginia,38.35016,-81.63895
1461215,0,71,75.6,140.6,235.6,363.1,235.6,1,2,100000,1,1,Port Saint Joe,Florida,29.81263,-85.30368
1462215,0,71,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Asheville,North Carolina,35.59844,-82.55312
1463215,0,75,74.35,136.85,229.35,353.1,136.85,1,1,300000,0,1,Talladega,Alabama,33.43451,-86.10269
1464215,0,65,70.35,128.85,215.35,331.1,331.1,1,1,300000,1,1,Savannah,Georgia,32.08091,-81.09119
1465215,0,65,70.35,128.85,215.35,331.1,331.1,1,1,200000,1,1,Wichita,Kansas,37.68698,-97.33558
1466215,0,62,70.35,128.85,215.35,331.1,215.35,0,1,300000,0,1,Lincoln,Nebraska,40.81362,-96.7073
1467215,0,69,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Waco,Texas,31.57182,-97.1495
1468215,0,67,76.85,144.35,241.85,373.1,373.1,1,3,500000,1,1,Abilene,Texas,32.44917,-99.74142
1469215,0,73,90.35,152.85,245.35,369.1,152.85,1,1,100000,0,1,Saint Petersburg,Florida,27.77086,-82.67927
1470216,1,76,91.6,156.6,251.6,379.1,156.6,1,2,300000,1,1,Charlotte,North Carolina,35.22286,-80.83796
1471216,1,65,71.6,132.6,221.6,341.1,132.6,1,2,200000,0,1,Montgomery,Alabama,32.38015,-86.30008
1472216,1,76,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Savannah,Georgia,32.08091,-81.09119
1473216,1,64,72.85,136.35,227.85,351.1,227.85,1,3,200000,1,1,Baton Rouge,Louisiana,30.44334,-91.18699
1474216,1,74,76.85,144.35,241.85,373.1,241.85,1,3,200000,0,1,Mcalester,Oklahoma,34.93397,-95.76961
1475216,1,78,75.6,140.6,235.6,363.1,140.6,1,2,100000,1,1,Corpus Christi,Texas,27.79641,-97.40374
1476216,1,70,75.6,140.6,235.6,363.1,75.6,1,2,100000,1,1,Ozark,Alabama,31.45895,-85.64071
1477216,1,68,76.85,144.35,241.85,373.1,144.35,1,3,700000,1,1,Marietta,Georgia,33.95319,-84.54588
1478216,1,65,71.1,137.1,231.1,358.1,137.1,1,4,100000,1,1,Laconia,New Hampshire,43.52807,-71.46894
1479216,1,63,71.6,132.6,221.6,341.1,132.6,1,2,200000,0,1,Pine Bluff,Arkansas,34.22353,-92.0034
1480217,0,74,73.85,141.35,238.85,370.1,141.35,1,3,200000,0,1,Chicago,Illinois,41.88425,-87.63245
1481217,0,67,76.85,144.35,241.85,373.1,241.85,1,3,100000,1,1,Kansas City,Missouri,39.10345,-94.58311
